year,month,day,weekday,ws_1,prcp_1,snwd_1,average,temp
2015,6,10,Wed,6.04,0,0,68.8,78
2015,6,11,Thurs,6.71,0,0,69,76
2015,6,12,Fri,7.83,0,0,69.1,68
2015,6,13,Sat,5.14,0,0,69.3,75
2015,6,14,Sun,5.82,0,0,69.5,82
2015,6,15,Mon,8.28,0,0,69.7,86
2015,6,16,Tues,7.83,0,0,69.8,73
2015,6,17,Wed,6.71,0,0,70,77
2015,6,18,Thurs,6.93,0,0,70.2,76
2015,6,19,Fri,6.71,0,0,70.4,75
2015,6,20,Sat,7.16,0.02,0,70.6,77
2015,6,21,Sun,9.62,0,0,70.8,78
2015,6,22,Mon,7.61,0,0,71,77
2015,6,23,Tues,5.37,0,0,71.3,79
2015,6,24,Wed,5.37,0,0,71.5,78
2015,6,25,Thurs,5.82,0,0,71.7,87
2015,6,26,Fri,6.71,0,0,71.9,89
2015,6,27,Sat,10.51,0,0,72.2,92
2015,6,28,Sun,8.72,0,0,72.4,83
2015,6,29,Mon,4.7,0.01,0,72.6,84
2015,6,30,Tues,6.04,0,0,72.8,87
2015,7,1,Wed,7.61,0,0,73.1,90
2015,7,2,Thurs,9.62,0,0,73.3,93
2015,7,3,Fri,7.61,0,0,73.5,92
2015,7,4,Sat,5.82,0,0,73.8,92
2015,7,5,Sun,6.49,0,0,74,91
2015,7,6,Mon,4.7,0,0,74.2,85
2015,7,7,Tues,7.16,0,0,74.4,81
2015,7,8,Wed,5.37,0,0,74.6,86
2015,7,9,Thurs,4.25,0,0,74.9,84
2015,7,10,Fri,7.61,0,0,75.1,70
2015,7,11,Sat,8.28,0,0,75.3,72
2015,7,12,Sun,6.71,0,0,75.4,79
2015,7,13,Mon,4.92,0,0,75.6,78
2015,7,14,Tues,6.93,0,0,75.8,82
2015,7,15,Wed,7.38,0,0,76,79
2015,7,16,Thurs,7.16,0,0,76.1,79
2015,7,17,Fri,6.26,0,0,76.3,82
2015,7,18,Sat,7.38,0,0,76.4,92
2015,7,19,Sun,7.61,0,0,76.6,95
2015,7,20,Mon,7.38,0,0,76.7,80
2015,7,21,Tues,8.72,0,0,76.8,75
2015,7,22,Wed,5.37,0,0,76.9,75
2015,7,23,Thurs,6.26,0,0,77,79
2015,7,24,Fri,4.25,0,0,77.1,73
2015,7,25,Sat,8.5,0.01,0,77.1,70
2015,7,26,Sun,5.37,0,0,77.2,72
2015,7,27,Mon,5.82,0.08,0,77.3,74
2015,7,28,Tues,4.25,0,0,77.3,82
2015,7,29,Wed,7.61,0,0,77.3,90
2015,7,30,Thurs,8.5,0,0,77.3,94
2015,7,31,Fri,7.83,0,0,77.4,94
2015,8,1,Sat,5.82,0,0,77.4,92
2015,8,2,Sun,6.93,0,0,77.4,87
2015,8,3,Mon,4.47,0,0,77.3,83
2015,8,4,Tues,5.14,0,0,77.3,79
2015,8,5,Wed,5.82,0,0,77.3,74
2015,8,6,Thurs,7.83,0,0,77.2,77
2015,8,7,Fri,6.49,0,0,77.2,83
2015,8,8,Sat,8.28,0,0,77.1,77
2015,8,9,Sun,8.05,0,0,77.1,83
2015,8,10,Mon,4.92,0,0,77,84
2015,8,11,Tues,5.37,0,0,76.9,86
2015,8,12,Wed,9.84,0,0,76.9,83
2015,8,13,Thurs,6.04,0.3,0,76.8,83
2015,8,14,Fri,4.92,0,0,76.7,65
2015,8,15,Sat,11.63,1.2,0,76.6,71
2015,8,16,Sun,8.28,0,0,76.5,77
2015,8,17,Mon,8.28,0,0,76.4,81
2015,8,18,Tues,6.71,0,0,76.3,86
2015,8,19,Wed,6.71,0,0,76.2,89
2015,8,20,Thurs,4.7,0,0,76.1,73
2015,8,21,Fri,9.4,0.08,0,75.9,72
2015,8,22,Sat,5.82,0,0,75.8,80
2015,8,23,Sun,5.59,0,0,75.7,82
2015,8,24,Mon,4.03,0,0,75.5,75
2015,8,25,Tues,5.14,0,0,75.4,78
2015,8,26,Wed,7.61,0,0,75.3,83
2015,8,27,Thurs,3.8,0,0,75.1,85
2015,8,28,Fri,4.7,0,0,75,74
2015,8,29,Sat,5.82,0.02,0,74.8,72
2015,8,30,Sun,12.97,1.28,0,74.6,68
2015,8,31,Mon,10.51,0.4,0,74.4,66
2015,9,1,Tues,12.97,0,0,74.3,67
2015,9,2,Wed,11.18,0.23,0,74.1,67
2015,9,3,Thurs,8.5,0,0,73.9,65
2015,9,4,Fri,6.49,0,0,73.7,65
2015,9,5,Sat,6.49,0,0,73.5,69
2015,9,6,Sun,7.83,0.01,0,73.3,61
2015,9,7,Mon,5.37,0.21,0,73,70
2015,9,8,Tues,3.36,0.01,0,72.8,73
2015,9,9,Wed,5.37,0,0,72.6,76
2015,9,10,Thurs,7.38,0,0,72.3,77
2015,9,11,Fri,8.05,0,0,72.1,81
2015,9,12,Sat,6.93,0,0,71.8,80
2015,9,13,Sun,4.7,0,0,71.5,69
2015,9,14,Mon,6.71,0.02,0,71.2,62
2015,9,15,Tues,7.61,0,0,71,64
2015,9,16,Wed,6.26,0,0,70.7,68
2015,9,17,Thurs,4.25,0.04,0,70.3,65
2015,9,18,Fri,8.5,0.07,0,70,67
2015,9,19,Sat,5.82,0,0,69.7,70
2015,9,20,Sun,9.62,0,0,69.4,73
2015,9,21,Mon,15.21,0.16,0,69,65
2015,9,22,Tues,6.04,0,0,68.7,66
2015,9,23,Wed,4.47,0,0,68.3,69
2015,9,24,Thurs,4.03,0,0,68,72
2015,9,25,Fri,5.59,0,0,67.6,60
2015,9,26,Sat,5.82,0.08,0,67.2,65
2015,9,27,Sun,6.04,0,0,66.8,64
2015,9,28,Mon,8.5,0,0,66.5,70
2015,9,29,Tues,11.41,0,0,66.1,71
2015,9,30,Wed,4.25,0,0,65.7,65
2015,10,1,Thurs,2.91,0,0,65.3,70
2015,10,2,Fri,2.91,0,0,64.9,60
2015,10,3,Sat,6.49,0,0,64.5,67
2015,10,4,Sun,10.74,0,0,64.1,73
2015,10,5,Mon,8.28,0,0,63.7,74
2015,10,6,Tues,3.58,0,0,63.3,65
2015,10,7,Wed,5.82,0,0,62.9,61
2015,10,8,Thurs,4.92,0.39,0,62.5,66
2015,10,9,Fri,2.46,0,0,62.1,67
2015,10,10,Sat,5.82,0.01,0,61.8,70
2015,10,11,Sun,10.51,1.13,0,61.4,64
2015,10,12,Mon,5.82,0,0,61,65
2015,10,13,Tues,6.26,0.18,0,60.6,62
2015,10,14,Wed,7.16,0.05,0,60.2,59
2015,10,15,Thurs,11.18,0,0,59.9,70
2015,10,16,Fri,7.61,0,0,59.5,68
2015,10,17,Sat,2.91,0,0,59.1,67
2015,10,18,Sun,2.91,0.01,0,58.8,59
2015,10,19,Mon,4.47,0.15,0,58.4,63
2015,10,20,Tues,5.82,0.01,0,58.1,64
2015,10,21,Wed,4.03,0,0,57.8,61
2015,10,22,Thurs,2.91,0,0,57.4,61
2015,10,23,Fri,6.04,0,0,57.1,55
2015,10,24,Sat,5.82,0,0,56.8,59
2015,10,25,Sun,6.49,0,0,56.5,67
2015,10,26,Mon,7.61,0.35,0,56.2,54
2015,10,27,Tues,10.29,0.27,0,55.9,61
2015,10,28,Wed,3.8,0,0,55.6,57
2015,10,29,Thurs,6.26,0.13,0,55.3,59
2015,10,30,Fri,10.51,0.07,0,55,63
2015,10,31,Sat,14.99,0.76,0,54.8,60
2015,11,1,Sun,16.11,1.3,0,54.5,54
2015,11,2,Mon,13.42,1.03,0,54.2,52
2015,11,3,Tues,6.26,0.01,0,53.9,51
2015,11,4,Wed,3.13,0.03,0,53.7,50
2015,11,5,Thurs,4.92,0,0,53.4,53
2015,11,6,Fri,5.14,0.05,0,53.2,60
2015,11,7,Sat,6.04,0,0,52.9,54
2015,11,8,Sun,6.71,0.5,0,52.7,52
2015,11,9,Mon,4.03,0.26,0,52.4,50
2015,11,10,Tues,2.91,0.13,0,52.2,52
2015,11,11,Wed,8.72,0.05,0,51.9,52
2015,11,12,Thurs,10.29,0.06,0,51.7,52
2015,11,13,Fri,11.41,0.39,0,51.4,56
2015,11,14,Sat,14.54,1.32,0,51.2,49
2015,11,15,Sun,10.07,1.86,0,51,48
2015,11,16,Mon,9.17,0.88,0,50.7,48
2015,11,17,Tues,8.95,0.08,0,50.5,56
2015,11,18,Wed,17.9,1.16,0,50.3,48
2015,11,19,Thurs,8.5,0.06,0,50,48
2015,11,20,Fri,9.4,0.08,0,49.8,47
2015,11,21,Sat,8.95,0,0,49.5,48
2015,11,22,Sun,10.51,0,0,49.3,50
2015,11,23,Mon,6.93,0,0,49.1,44
2015,11,24,Tues,2.91,0.12,0,48.9,44
2015,11,25,Wed,10.07,0.28,0,48.6,45
2015,11,26,Thurs,12.75,0,0,48.4,49
2015,11,27,Fri,9.62,0,0,48.2,49
2015,11,28,Sat,6.71,0,0,48,45
2015,11,29,Sun,2.24,0,0,47.8,35
2015,11,30,Mon,2.01,0,0,47.6,42
2015,12,1,Tues,3.8,0.02,0,47.4,50
2015,12,2,Wed,7.83,0.48,0,47.2,51
2015,12,3,Thurs,11.18,0.1,0,47,60
2015,12,4,Fri,13.2,0.5,0,46.8,51
2015,12,5,Sat,10.51,0.08,0,46.6,50
2015,12,6,Sun,8.95,0.62,0,46.4,55
2015,12,7,Mon,13.2,0.44,0,46.3,52
2015,12,8,Tues,7.61,1.08,0,46.1,60
2015,12,9,Wed,13.87,2.13,0,46,54
2015,12,10,Thurs,14.09,0.53,0,45.9,53
2015,12,11,Fri,16.78,0.37,0,45.7,49
2015,12,12,Sat,6.26,0.01,0,45.6,48
2015,12,13,Sun,12.53,0.63,0,45.5,46
2015,12,14,Mon,13.65,0.05,0,45.4,46
2015,12,15,Tues,3.8,0,0,45.3,44
2015,12,16,Wed,6.49,0.06,0,45.3,43
2015,12,17,Thurs,5.14,0.14,0,45.2,44
2015,12,18,Fri,13.42,0.86,0,45.2,48
2015,12,19,Sat,11.41,0.73,0,45.1,47
2015,12,20,Sun,9.17,0,0,45.1,46
2015,12,21,Mon,14.99,0.17,0,45.1,42
2015,12,22,Tues,9.62,1.08,0,45.1,46
2015,12,23,Wed,11.18,0.18,0,45.1,41
2015,12,24,Thurs,17,0.24,0,45.1,42
2015,12,25,Fri,9.62,0.1,0,45.1,41
2015,12,26,Sat,3.36,0.23,0,45.2,40
2015,12,27,Sun,5.59,0,0,45.2,40
2015,12,28,Mon,6.49,0.34,0,45.3,41
2015,12,29,Tues,2.91,0.06,0,45.3,45
2015,12,30,Wed,5.82,0,0,45.4,42
2015,12,31,Thurs,7.61,0,0,45.5,42
2016,1,1,Fri,7.83,0,0,45.6,46
2016,1,2,Sat,4.92,0,0,45.7,42
2016,1,3,Sun,5.59,0,0,45.8,40
2016,1,4,Mon,9.17,0.02,0,45.9,38
2016,1,5,Tues,7.61,0.15,0,46,46
2016,1,6,Wed,5.37,0.11,0,46.1,53
2016,1,7,Thurs,6.49,0,0,46.2,44
2016,1,8,Fri,2.91,0,0,46.3,48
2016,1,9,Sat,1.57,0,0,46.4,49
2016,1,10,Sun,2.91,0,0,46.5,52
2016,1,11,Mon,8.05,0,0,46.7,47
2016,1,12,Tues,6.93,0.16,0,46.8,48
2016,1,13,Wed,11.63,0.51,0,46.9,54
2016,1,14,Thurs,7.83,0.75,0,47,48
2016,1,15,Fri,6.93,0,0,47.1,47
2016,1,16,Sat,6.04,0.05,0,47.3,52
2016,1,17,Sun,9.17,0.4,0,47.4,49
2016,1,18,Mon,7.61,0.33,0,47.5,52
2016,1,19,Tues,7.61,0.06,0,47.6,47
2016,1,20,Wed,4.47,0.49,0,47.7,50
2016,1,21,Thurs,6.26,0.27,0,47.8,53
2016,1,22,Fri,7.61,1.15,0,47.9,55
2016,1,23,Sat,9.4,0.26,0,48,46
2016,1,24,Sun,4.7,0.77,0,48.1,50
2016,1,25,Mon,5.14,0,0,48.2,55
2016,1,26,Tues,4.7,0,0,48.3,56
2016,1,27,Wed,6.04,0.3,0,48.4,58
2016,1,28,Thurs,5.37,0.82,0,48.4,56
2016,1,29,Fri,10.74,0.61,0,48.5,49
2016,1,30,Sat,10.51,0.19,0,48.6,46
2016,1,31,Sun,11.41,0.05,0,48.7,45
2016,2,1,Mon,9.62,0,0,48.8,45
2016,2,2,Tues,4.47,0.01,0,48.8,50
2016,2,3,Wed,3.58,0.01,0,48.9,47
2016,2,4,Thurs,9.84,0.53,0,49,49
2016,2,5,Fri,9.84,0.33,0,49.1,52
2016,2,6,Sat,8.72,0.14,0,49.1,48
2016,2,7,Sun,8.28,0,0,49.2,52
2016,2,8,Mon,5.37,0,0,49.3,59
2016,2,9,Tues,8.5,0,0,49.4,63
2016,2,10,Wed,5.59,0,0,49.4,56
2016,2,11,Thurs,5.82,0.13,0,49.5,55
2016,2,12,Fri,5.37,0.48,0,49.6,57
2016,2,13,Sat,9.17,0.8,0,49.7,50
2016,2,14,Sun,11.63,0.49,0,49.8,53
2016,2,15,Mon,13.65,0.15,0,49.9,54
2016,2,16,Tues,14.32,0.46,0,49.9,54
2016,2,17,Wed,7.61,0,0,50,63
2016,2,18,Thurs,6.04,0.47,0,50.1,51
2016,2,19,Fri,10.51,0.12,0,50.2,50
2016,2,20,Sat,11.63,0.4,0,50.4,51
2016,2,21,Sun,8.05,0,0,50.5,50
2016,2,22,Mon,7.61,0.05,0,50.6,51
2016,2,23,Tues,6.71,0.17,0,50.7,58
2016,2,24,Wed,9.62,0,0,50.8,57
2016,2,25,Thurs,2.91,0.02,0,50.9,62
2016,2,26,Fri,2.91,0,0,51.1,57
2016,2,27,Sat,3.58,0.17,0,51.2,56
2016,2,28,Sun,5.59,0.13,0,51.3,50
2016,3,1,Tues,5.14,0.09,0,51.5,57
2016,3,2,Wed,13.42,0.81,0,51.6,54
2016,3,3,Thurs,10.07,0.28,0,51.8,58
2016,3,4,Fri,10.29,0.03,0,51.9,55
2016,3,5,Sat,5.37,0.16,0,52.1,64
2016,3,6,Sun,9.84,0.19,0,52.2,59
2016,3,7,Mon,10.29,0.16,0,52.4,51
2016,3,8,Tues,12.53,0.2,0,52.5,53
2016,3,9,Wed,6.71,0.14,0,52.7,55
2016,3,10,Thurs,12.08,0.93,0,52.8,55
2016,3,11,Fri,15.43,0.23,0,53,60
2016,3,12,Sat,6.04,0.32,0,53.1,50
2016,3,13,Sun,12.08,0.15,0,53.3,54
2016,3,14,Mon,14.99,0.62,0,53.4,47
2016,3,15,Tues,15.43,0.25,0,53.6,50
2016,3,16,Wed,10.51,0,0,53.7,53
2016,3,17,Thurs,6.04,0,0,53.9,57
2016,3,18,Fri,11.63,0,0,54,63
2016,3,19,Sat,14.54,0,0,54.2,61
2016,3,20,Sun,4.47,0,0,54.3,54
2016,3,21,Mon,4.7,0.17,0,54.5,55
2016,3,22,Tues,7.38,0.34,0,54.6,55
2016,3,23,Wed,12.08,0,0,54.7,51
2016,3,24,Thurs,12.3,0.23,0,54.9,52
2016,3,25,Fri,14.99,0,0,55,56
2016,3,26,Sat,6.26,0,0,55.2,58
2016,3,27,Sun,4.7,0.13,0,55.3,55
2016,3,28,Mon,14.54,0.18,0,55.5,55
2016,3,29,Tues,5.59,0,0,55.6,63
2016,3,30,Wed,9.62,0,0,55.7,68
2016,3,31,Thurs,4.47,0,0,55.9,71
2016,4,1,Fri,3.13,0,0,56,71
2016,4,2,Sat,4.25,0,0,56.2,62
2016,4,3,Sun,5.82,0,0,56.3,68
2016,4,4,Mon,5.82,0.16,0,56.5,58
2016,4,5,Tues,15.66,0.03,0,56.6,56
2016,4,6,Wed,8.5,0,0,56.8,69
2016,4,7,Thurs,8.72,0,0,56.9,78
2016,4,8,Fri,9.4,0,0,57.1,76
2016,4,9,Sat,7.61,0,0,57.2,64
2016,4,10,Sun,4.92,0,0,57.4,58
2016,4,11,Mon,7.61,0,0,57.6,58
2016,4,12,Tues,7.38,0,0,57.7,57
2016,4,13,Wed,9.84,0.32,0,57.9,58
2016,4,14,Thurs,6.04,0.1,0,58.1,59
2016,4,15,Fri,6.93,0.15,0,58.3,59
2016,4,16,Sat,7.16,0,0,58.5,67
2016,4,17,Sun,5.37,0,0,58.6,80
2016,4,18,Mon,8.72,0,0,58.8,89
2016,4,19,Tues,5.14,0,0,59,84
2016,4,20,Wed,4.92,0,0,59.2,81
2016,4,21,Thurs,5.37,0,0,59.4,72
2016,4,22,Fri,7.83,0,0,59.7,62
2016,4,23,Sat,9.62,0,0,59.9,64
2016,4,24,Sun,11.41,0.01,0,60.1,55
2016,4,25,Mon,9.17,0.3,0,60.3,59
2016,4,26,Tues,5.37,0.11,0,60.5,59
2016,4,27,Wed,4.92,0,0,60.7,63
2016,4,28,Thurs,4.7,0,0,61,63
2016,4,29,Fri,5.82,0,0,61.2,61
2016,4,30,Sat,4.47,0.01,0,61.4,67
2016,5,1,Sun,6.71,0,0,61.6,79
2016,5,2,Mon,9.84,0,0,61.9,87
2016,5,3,Tues,4.92,0,0,62.1,72
2016,5,4,Wed,6.49,0,0,62.3,60
2016,5,5,Thurs,8.95,0,0,62.5,68
2016,5,6,Fri,8.95,0,0,62.8,77
2016,5,7,Sat,10.51,0,0,63,82
2016,5,8,Sun,6.71,0,0,63.2,66
2016,5,9,Mon,9.84,0.03,0,63.4,67
2016,5,10,Tues,5.82,0,0,63.6,75
2016,5,11,Wed,6.71,0,0,63.8,80
2016,5,12,Thurs,5.59,0,0,64.1,76
2016,5,13,Fri,4.92,0,0,64.3,84
2016,5,14,Sat,9.17,0,0,64.5,58
2016,5,15,Sun,6.93,0.02,0,64.7,56
2016,5,16,Mon,6.04,0.02,0,64.8,59
2016,5,17,Tues,5.14,0.06,0,65,69
2016,5,18,Wed,7.83,0,0,65.2,65
2016,5,19,Thurs,6.71,0,0,65.4,63
2016,5,20,Fri,9.4,0.5,0,65.6,66
2016,5,21,Sat,7.38,0,0,65.7,58
2016,5,22,Sun,9.62,0.21,0,65.9,66
2016,5,23,Mon,12.3,0,0,66.1,66
2016,5,24,Tues,6.71,0,0,66.2,66
2016,5,25,Wed,4.47,0,0,66.4,65
2016,5,26,Thurs,8.95,0,0,66.5,62
2016,5,27,Fri,10.51,0,0,66.7,64
2016,5,28,Sat,9.62,0,0,66.8,62
2016,5,29,Sun,10.07,0.1,0,67,64
2016,5,30,Mon,10.74,0,0,67.1,72
2016,5,31,Tues,9.62,0,0,67.3,80
2016,6,1,Wed,6.49,0,0,67.4,74
2016,6,2,Thurs,7.83,0.04,0,67.6,70
2016,6,3,Fri,10.74,0.01,0,67.7,82
2016,6,4,Sat,8.05,0,0,67.9,85
2016,6,5,Sun,12.3,0,0,68,93
2016,6,6,Mon,7.61,0,0,68.2,88
2016,6,7,Tues,7.61,0,0,68.3,84
2016,6,8,Wed,6.93,0,0,68.5,67
2016,6,9,Thurs,10.74,0.01,0,68.6,64
2016,6,10,Fri,7.16,0.13,0,68.8,65
2016,6,11,Sat,9.84,0.18,0,69,67
2016,6,12,Sun,7.16,0,0,69.1,70
2016,6,13,Mon,7.16,0,0,69.3,65
2016,6,14,Tues,12.3,0,0,69.5,60
2016,6,15,Wed,13.65,0.02,0,69.7,66
2016,6,16,Thurs,7.16,0,0,69.8,70
2016,6,17,Fri,7.61,0,0,70,69
2016,6,18,Sat,7.61,0.14,0,70.2,66
2016,6,19,Sun,9.4,0,0,70.4,72
2016,6,20,Mon,10.74,0,0,70.6,75
2016,6,21,Tues,8.5,0.55,0,70.8,71
2016,6,22,Wed,9.62,0,0,71,75
2016,6,23,Thurs,4.92,0,0,71.3,68
2016,6,24,Fri,8.72,0.35,0,71.5,69
2016,6,25,Sat,9.62,0.34,0,71.7,72
2016,6,26,Sun,8.28,0,0,71.9,80
2016,6,27,Mon,10.96,0,0,72.2,85
2016,6,28,Tues,5.82,0,0,72.4,76
2016,6,29,Wed,6.71,0,0,72.6,72
2016,6,30,Thurs,6.04,0,0,72.8,73
2016,7,1,Fri,4.7,0,0,73.1,75
2016,7,2,Sat,6.04,0,0,73.3,75
2016,7,3,Sun,7.16,0,0,73.5,71
2016,7,4,Mon,5.82,0,0,73.8,69
2016,7,5,Tues,7.61,0,0,74,67
2016,7,6,Wed,4.7,0,0,74.2,76
2016,7,7,Thurs,5.82,0.01,0,74.4,68
2016,7,8,Fri,6.71,0.12,0,74.6,72
2016,7,9,Sat,8.05,0.24,0,74.9,71
2016,7,10,Sun,6.93,0.01,0,75.1,73
2016,7,11,Mon,5.59,0,0,75.3,73
2016,7,12,Tues,8.05,0,0,75.4,76
2016,7,13,Wed,7.61,0,0,75.6,74
2016,7,14,Thurs,6.93,0,0,75.8,76
2016,7,15,Fri,8.05,0,0,76,76
2016,7,16,Sat,7.38,0,0,76.1,73
2016,7,17,Sun,6.49,0,0,76.3,79
2016,7,18,Mon,4.7,0,0,76.4,71
2016,7,19,Tues,6.71,0.01,0,76.6,77
2016,7,20,Wed,6.26,0,0,76.7,80
2016,7,21,Thurs,5.82,0,0,76.8,84
2016,7,22,Fri,9.4,0,0,76.9,73
2016,7,23,Sat,8.28,0.33,0,77,73
2016,7,24,Sun,5.14,0,0,77.1,81
2016,7,25,Mon,9.62,0,0,77.1,86
2016,7,26,Tues,6.26,0,0,77.2,78
2016,7,27,Wed,4.92,0,0,77.3,84
2016,7,28,Thurs,7.16,0,0,77.3,88
2016,7,29,Fri,8.28,0,0,77.3,89
2016,7,30,Sat,8.05,0,0,77.3,75
2016,7,31,Sun,9.17,0,0,77.4,72
2016,8,1,Mon,7.61,0,0,77.4,77
2016,8,2,Tues,5.82,0,0,77.4,71
2016,8,3,Wed,8.05,0.13,0,77.3,76
2016,8,4,Thurs,6.93,0,0,77.3,82
2016,8,5,Fri,10.07,0,0,77.3,79
2016,8,6,Sat,6.49,0,0,77.2,71
2016,8,7,Sun,5.82,0,0,77.2,69
2016,8,8,Mon,7.16,0.03,0,77.1,73
2016,8,9,Tues,6.49,0,0,77.1,71
2016,8,10,Wed,6.26,0,0,77,76
2016,8,11,Thurs,6.04,0,0,76.9,81
2016,8,12,Fri,8.5,0,0,76.9,90
2016,8,13,Sat,7.38,0,0,76.8,91
2016,8,14,Sun,5.82,0,0,76.7,85
2016,8,15,Mon,6.71,0,0,76.6,83
2016,8,16,Tues,5.37,0,0,76.5,83
2016,8,17,Wed,6.04,0,0,76.4,80
2016,8,18,Thurs,7.38,0,0,76.3,87
2016,8,19,Fri,9.62,0,0,76.2,95
2016,8,20,Sat,11.63,0,0,76.1,91
2016,8,21,Sun,4.25,0,0,75.9,73
2016,8,22,Mon,10.74,0,0,75.8,72
2016,8,23,Tues,6.26,0,0,75.7,80
2016,8,24,Wed,7.16,0,0,75.5,85
2016,8,25,Thurs,7.61,0,0,75.4,91
2016,8,26,Fri,7.16,0,0,75.3,92
2016,8,27,Sat,4.25,0,0,75.1,73
2016,8,28,Sun,11.41,0,0,75,70
2016,8,29,Mon,5.14,0,0,74.8,79
2016,8,30,Tues,3.8,0,0,74.6,71
2016,8,31,Wed,8.05,0,0,74.4,69
2016,9,1,Thurs,8.05,0.01,0,74.3,66
2016,9,2,Fri,8.05,0.17,0,74.1,69
2016,9,3,Sat,11.18,0.05,0,73.9,69
2016,9,4,Sun,7.38,0,0,73.7,70
2016,9,5,Mon,4.7,0,0,73.5,64
2016,9,6,Tues,7.38,0.01,0,73.3,65
2016,9,7,Wed,3.8,0.42,0,73,66
2016,9,8,Thurs,8.28,0.04,0,72.8,70
2016,9,9,Fri,7.38,0.03,0,72.6,73
2016,9,10,Sat,5.59,0,0,72.3,77
2016,9,11,Sun,4.25,0,0,72.1,70
2016,9,12,Mon,6.71,0,0,71.8,75
2016,9,13,Tues,11.63,0,0,71.5,77
2016,9,14,Wed,7.16,0,0,71.2,78
2016,9,15,Thurs,5.82,0,0,71,72
2016,9,16,Fri,4.25,0,0,70.7,74
2016,9,17,Sat,4.7,0,0,70.3,67
2016,9,18,Sun,11.86,0.22,0,70,68
2016,9,19,Mon,7.83,0,0,69.7,68
2016,9,20,Tues,11.41,0.08,0,69.4,67
2016,9,21,Wed,6.71,0,0,69,68
2016,9,22,Thurs,8.5,0,0,68.7,65
2016,9,23,Fri,7.83,0,0,68.3,63
2016,9,24,Sat,10.51,0.01,0,68,66
2016,9,25,Sun,4.47,0,0,67.6,76
2016,9,26,Mon,5.82,0,0,67.2,77
2016,9,27,Tues,5.82,0,0,66.8,69
2016,9,28,Wed,10.51,0.02,0,66.5,67
2016,9,29,Thurs,7.83,0,0,66.1,66
2016,9,30,Fri,5.14,0,0,65.7,65
2016,10,1,Sat,5.37,0,0,65.3,63
2016,10,2,Sun,7.38,0.05,0,64.9,63
2016,10,3,Mon,4.03,0,0,64.5,60
2016,10,4,Tues,6.93,0,0,64.1,60
2016,10,5,Wed,9.62,0.13,0,63.7,65
2016,10,6,Thurs,5.59,0.04,0,63.3,62
2016,10,7,Fri,9.62,0.31,0,62.9,63
2016,10,8,Sat,11.41,0.11,0,62.5,65
2016,10,9,Sun,11.63,0.61,0,62.1,56
2016,10,10,Mon,6.04,0.06,0,61.8,60
2016,10,11,Tues,5.59,0,0,61.4,62
2016,10,12,Wed,8.05,0,0,61,66
2016,10,13,Thurs,3.8,0.01,0,60.6,59
2016,10,14,Fri,10.74,1.75,0,60.2,57
2016,10,15,Sat,15.88,1.36,0,59.9,62
2016,10,16,Sun,14.32,0.73,0,59.5,60
2016,10,17,Mon,8.28,0.56,0,59.1,59
2016,10,18,Tues,9.84,0.17,0,58.8,58
2016,10,19,Wed,10.74,0.08,0,58.4,58
2016,10,20,Thurs,4.92,0.22,0,58.1,60
2016,10,21,Fri,8.5,1.19,0,57.8,57
2016,10,22,Sat,7.38,0.02,0,57.4,62
2016,10,23,Sun,3.36,0.05,0,57.1,62
2016,10,24,Mon,6.26,0.12,0,56.8,63
2016,10,25,Tues,7.61,0.1,0,56.5,63
2016,10,26,Wed,11.18,0,0,56.2,58
2016,10,27,Thurs,8.05,1.23,0,55.9,58
2016,10,28,Fri,7.16,0.04,0,55.6,67
2016,10,29,Sat,7.61,0,0,55.3,60
2016,10,30,Sun,4.92,0.19,0,55,52
2016,10,31,Mon,6.93,0.26,0,54.8,57
2016,11,1,Tues,10.07,0.66,0,54.5,56
2016,11,2,Wed,9.17,0.22,0,54.2,56
2016,11,3,Thurs,7.38,0.46,0,53.9,65
2016,11,4,Fri,4.47,0,0,53.7,63
2016,11,5,Sat,4.03,0,0,53.4,60
2016,11,6,Sun,6.93,1.31,0,53.2,60
2016,11,7,Mon,7.16,0.12,0,52.9,66
2016,11,8,Tues,4.92,0.04,0,52.7,70
2016,11,9,Wed,5.59,0,0,52.4,64
2016,11,10,Thurs,6.71,0.24,0,52.2,62
2016,11,11,Fri,3.8,0,0,51.9,61
2016,11,12,Sat,2.46,0,0,51.7,58
2016,11,13,Sun,12.97,0.1,0,51.4,54
2016,11,14,Mon,8.05,0.24,0,51.2,57
2016,11,15,Tues,5.82,0.31,0,51,54
2016,11,16,Wed,10.96,1.08,0,50.7,50
2016,11,17,Thurs,6.49,0.2,0,50.5,51
2016,11,18,Fri,4.25,0,0,50.3,54
2016,11,19,Sat,12.3,0,0,50,57
2016,11,20,Sun,10.51,0.04,0,49.8,57
2016,11,21,Mon,10.07,0.01,0,49.5,53
2016,11,22,Tues,10.07,0.02,0,49.3,53
2016,11,23,Wed,8.5,0.45,0,49.1,48
2016,11,24,Thurs,11.18,0.13,0,48.9,51
2016,11,25,Fri,12.53,0.66,0,48.6,52
2016,11,26,Sat,5.82,0.01,0,48.4,51
2016,11,27,Sun,6.71,0.38,0,48.2,47
2016,11,28,Mon,10.07,0.32,0,48,50
2016,11,29,Tues,6.26,0,0,47.8,51
2016,11,30,Wed,6.26,0.04,0,47.6,50
2016,12,1,Thurs,14.09,0.1,0,47.4,46
2016,12,2,Fri,6.93,0.01,0,47.2,49
